Factory,Value Stream,Stage/Product Line/SL,Component,Path,Create Date
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_A130M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_A130M711/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_A130M712,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_A130M712/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_A140M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_A140M711/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_A140M712,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_A140M712/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_A140M713,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_A140M713/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_B130M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_B130M711/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_B130M712,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_B130M712/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_B140M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_B140M711/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_B140M712,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_B140M712/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/,IndraDrive_B140M713,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/ARCHIVE/IndraDrive_B140M713/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20190219.000,2019-02-19,3.542972
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20190509.000,2019-05-09,3.32667
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20190605.000,2019-06-05,3.252744
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20190801.000,2019-08-01,3.096678
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20190812.000,2019-08-12,3.06656
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20191023.000,2019-10-23,2.869424
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20200226.000,2020-02-26,2.524436
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20200228.000,2020-02-28,2.51896
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20200728.000,2020-07-28,2.105522
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20210223.000,2021-02-23,1.530542
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20210317.000,2021-03-17,1.470306
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20210317.001,2021-03-17,1.470306
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20210324.000,2021-03-24,1.45114
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20210414.000,2021-04-14,1.393642
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20210428.000,2021-04-28,1.35531
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20210623.000,2021-06-23,1.2019819999999999
BaP,HDEV6,/12_Needle/SL11/120/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/120/OPCON_000A620/ARCHIVE/PLC_000A620/20210825.000,2021-08-25,1.029488
BaP,HDEV6,/12_Needle/SL11/130/,Bronkhorst_A140X250,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/Bronkhorst_A140X250/20200622.000,2020-06-22,2.20409
BaP,HDEV6,/12_Needle/SL11/130/,Bronkhorst_A140X250,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/Bronkhorst_A140X250/20200929.000,2020-09-29,1.933028
BaP,HDEV6,/12_Needle/SL11/130/,IndraDrive_A130M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/IndraDrive_A130M711/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/130/,IndraDrive_A130M712,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/IndraDrive_A130M712/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/130/,IndraDrive_A140M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/IndraDrive_A140M711/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/130/,IndraDrive_A140M712,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/IndraDrive_A140M712/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/130/,IndraDrive_A143M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/IndraDrive_A143M711/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/130/,IndraDrive_A143M712,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/IndraDrive_A143M712/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/130/,IndraDrive_A143M713,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/IndraDrive_A143M713/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/130/,Keyence_A140T851,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/ARCHIVE/Keyence_A140T851/20210127.000,2021-01-27,1.604468
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20190603.000,2019-06-03,3.25822
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20190604.000,2019-06-04,3.2554819999999998
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20190731.000,2019-07-31,3.099416
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20190812.000,2019-08-12,3.06656
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20200226.000,2020-02-26,2.524436
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20200228.000,2020-02-28,2.51896
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20210121.000,2021-01-21,1.620896
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20210203.000,2021-02-03,1.585302
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20210317.000,2021-03-17,1.470306
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20210324.000,2021-03-24,1.45114
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20210414.000,2021-04-14,1.393642
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20210615.000,2021-06-15,1.223886
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20210630.000,2021-06-30,1.182816
BaP,HDEV6,/12_Needle/SL11/130/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/130/OPCON_000A620/ARCHIVE/PLC_000A620/20210825.000,2021-08-25,1.029488
BaP,HDEV6,/12_Needle/SL11/140/,IndraDrive_A130M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/ARCHIVE/IndraDrive_A130M711/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/140/,IndraDrive_A130M712,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/ARCHIVE/IndraDrive_A130M712/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/140/,IndraDrive_B130M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/ARCHIVE/IndraDrive_B130M711/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/140/,IndraDrive_B130M712,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/ARCHIVE/IndraDrive_B130M712/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/140/,IndraDrive_B140M713,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/ARCHIVE/IndraDrive_B140M713/20200623.000,2020-06-23,2.201352
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20190219.000,2019-02-19,3.542972
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20190509.000,2019-05-09,3.32667
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20190731.000,2019-07-31,3.099416
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20190812.000,2019-08-12,3.06656
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20200226.000,2020-02-26,2.524436
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20200228.000,2020-02-28,2.51896
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20210317.000,2021-03-17,1.470306
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20210317.001,2021-03-17,1.470306
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20210324.000,2021-03-24,1.45114
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20210421.000,2021-04-21,1.374476
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20210623.000,2021-06-23,1.2019819999999999
BaP,HDEV6,/12_Needle/SL11/140/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/140/OPCON_000A620/ARCHIVE/PLC_000A620/20210825.000,2021-08-25,1.029488
BaP,HDEV6,/12_Needle/SL11/150/,Eplan_M4967,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/ARCHIVE/Eplan_M4967/20200401.000,2020-04-01,2.428606
BaP,HDEV6,/12_Needle/SL11/150/,IndraDrive_A740M710,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/ARCHIVE/IndraDrive_A740M710/20201007.000,2020-10-07,1.911124
BaP,HDEV6,/12_Needle/SL11/150/,IndraDrive_A741M711,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/ARCHIVE/IndraDrive_A741M711/20201007.000,2020-10-07,1.911124
BaP,HDEV6,/12_Needle/SL11/150/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/OPCON_000A620/ARCHIVE/PLC_000A620/20190219.000,2019-02-19,3.542972
BaP,HDEV6,/12_Needle/SL11/150/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/OPCON_000A620/ARCHIVE/PLC_000A620/20190430.000,2019-04-30,3.351312
BaP,HDEV6,/12_Needle/SL11/150/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/OPCON_000A620/ARCHIVE/PLC_000A620/20190813.000,2019-08-13,3.063822
BaP,HDEV6,/12_Needle/SL11/150/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/OPCON_000A620/ARCHIVE/PLC_000A620/20200220.000,2020-02-20,2.540864
BaP,HDEV6,/12_Needle/SL11/150/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/OPCON_000A620/ARCHIVE/PLC_000A620/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/12_Needle/SL11/150/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/OPCON_000A620/ARCHIVE/PLC_000A620/20210629.000,2021-06-29,1.185554
BaP,HDEV6,/12_Needle/SL11/150/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/OPCON_000A620/ARCHIVE/PLC_000A620/20210804.000,2021-08-04,1.086986
BaP,HDEV6,/12_Needle/SL11/150/OPCON_000A620/,PLC_000A620,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL11/150/OPCON_000A620/ARCHIVE/PLC_000A620/20210804.001,2021-08-04,1.086986
BaP,HDEV6,/12_Needle/SL17/110/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/110/OPCON_000A620/ARCHIVE/PLC/20190219.000,2019-02-19,3.542972
BaP,HDEV6,/12_Needle/SL17/110/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/110/OPCON_000A620/ARCHIVE/PLC/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/12_Needle/SL17/120/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/120/OPCON_000A620/ARCHIVE/PLC/20190219.000,2019-02-19,3.542972
BaP,HDEV6,/12_Needle/SL17/120/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/120/OPCON_000A620/ARCHIVE/PLC/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/12_Needle/SL17/130/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/130/OPCON_000A620/ARCHIVE/PLC/20190219.000,2019-02-19,3.542972
BaP,HDEV6,/12_Needle/SL17/130/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/130/OPCON_000A620/ARCHIVE/PLC/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/12_Needle/SL17/140/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/140/OPCON_000A620/ARCHIVE/PLC/20190219.000,2019-02-19,3.542972
BaP,HDEV6,/12_Needle/SL17/140/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/140/OPCON_000A620/ARCHIVE/PLC/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/12_Needle/SL17/150/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/150/OPCON_000A620/ARCHIVE/PLC/20190219.000,2019-02-19,3.542972
BaP,HDEV6,/12_Needle/SL17/150/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/150/OPCON_000A620/ARCHIVE/PLC/20200415.000,2020-04-15,2.390274
BaP,HDEV6,/12_Needle/SL17/150/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/12_Needle/SL17/150/OPCON_000A620/ARCHIVE/PLC/20201015.000,2020-10-15,1.88922
BaP,HDEV6,/13_Dry/SL01/210/,Cognex_A142B850,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/Cognex_A142B850/20180103.000,2018-01-03,4.671028
BaP,HDEV6,/13_Dry/SL01/210/,Cognex_A142B850,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/Cognex_A142B850/20181002.000,2018-10-02,3.926292
BaP,HDEV6,/13_Dry/SL01/210/,Cognex_A142B850,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/Cognex_A142B850/20200309.000,2020-03-09,2.49158
BaP,HDEV6,/13_Dry/SL01/210/,Cognex_A142B850,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/Cognex_A142B850/20200310.000,2020-03-10,2.488842
BaP,HDEV6,/13_Dry/SL01/210/,E-Plan_M4822,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/E-Plan_M4822/20181221.000,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,E-Plan_M4822,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/E-Plan_M4822/20181221.001,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,E-Plan_M4822,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/E-Plan_M4822/20181221.002,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,E-Plan_M4822,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/E-Plan_M4822/20181221.003,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,E-Plan_M4822,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/E-Plan_M4822/20190403.000,2019-04-03,3.425238
BaP,HDEV6,/13_Dry/SL01/210/,E-Plan_M4822,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/E-Plan_M4822/20190710.000,2019-07-10,3.156914
BaP,HDEV6,/13_Dry/SL01/210/,E-Plan_M4822,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/E-Plan_M4822/20210505.000,2021-05-05,1.336144
BaP,HDEV6,/13_Dry/SL01/210/,E-Plan_M4822,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/E-Plan_M4822/20210506.000,2021-05-06,1.333406
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_A140A711,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_A140A711/20181221.000,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_A140A711,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_A140A711/20181221.001,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B120A711,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B120A711/20181221.000,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B120A711,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B120A711/20190115.000,2019-01-15,3.638802
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B120A711,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B120A711/20190207.000,2019-02-07,3.575828
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B120A711,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B120A711/20190319.000,2019-03-19,3.466308
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B120A711,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B120A711/20190319.001,2019-03-19,3.466308
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B120A712,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B120A712/20181221.000,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B120A712,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B120A712/20181221.001,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B130A711,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B130A711/20181221.000,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B130A711,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B130A711/20210624.000,2021-06-24,1.199244
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B130A712,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B130A712/20181221.000,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,IndraDrive_B130A712,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/IndraDrive_B130A712/20181221.001,2018-12-21,3.707252
BaP,HDEV6,/13_Dry/SL01/210/,Vibroliner_A131T751,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/Vibroliner_A131T751/20190320.000,2019-03-20,3.46357
BaP,HDEV6,/13_Dry/SL01/210/,Vibroliner_A132T751,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/ARCHIVE/Vibroliner_A132T751/20190320.000,2019-03-20,3.46357
BaP,HDEV6,/13_Dry/SL01/210/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/OPCON_000A620/ARCHIVE/PLC/20180530.000,2018-06-01,4.263066
BaP,HDEV6,/13_Dry/SL01/210/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/OPCON_000A620/ARCHIVE/PLC/20180613.000,2018-06-13,4.23021
BaP,HDEV6,/13_Dry/SL01/210/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/OPCON_000A620/ARCHIVE/PLC/20180620.000,2018-06-20,4.211044
BaP,HDEV6,/13_Dry/SL01/210/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/OPCON_000A620/ARCHIVE/PLC/20180627.000,2018-06-27,4.191878
BaP,HDEV6,/13_Dry/SL01/210/OPCON_000A620/,PLC,D:/vdServerArchive/Ba/HDEV6/13_Dry/SL01/210/OPCON_000A620/ARCHIVE/PLC/20180704.000,2018-07-04,4.172712
